"id";"skill";"skill_type"
5089.0;"Problem";"soft"
5090.0;"Problem";"soft"
5095.0;"Problem";"soft"
5099.0;"Problem";"soft"
5100.0;"Problem";"soft"
5101.0;"Problem";"soft"
5103.0;"Problem";"soft"
5104.0;"Problem";"soft"
5106.0;"Problem";"soft"
5107.0;"Problem";"soft"
5108.0;"Problem";"soft"
5109.0;"Problem";"soft"
5110.0;"Problem";"soft"
5111.0;"Problem";"soft"
5114.0;"Problem";"soft"
5115.0;"Problem";"soft"
5118.0;"Problem";"soft"
5119.0;"Problem";"soft"
5125.0;"Problem";"soft"
5129.0;"Problem";"soft"
5132.0;"Problem";"soft"
5133.0;"Problem";"soft"
5134.0;"Problem";"soft"
5136.0;"Problem";"soft"
5137.0;"Problem";"soft"
5138.0;"Problem";"soft"
5141.0;"Problem";"soft"
5143.0;"Problem";"soft"
5144.0;"Problem";"soft"
5149.0;"Problem";"soft"
5150.0;"Problem";"soft"
5153.0;"Problem";"soft"
5156.0;"Problem";"soft"
5159.0;"Problem";"soft"
5160.0;"Problem";"soft"
5161.0;"Problem";"soft"
5163.0;"Problem";"soft"
5164.0;"Problem";"soft"
5166.0;"Problem";"soft"
5169.0;"Problem";"soft"
5170.0;"Problem";"soft"
5171.0;"Problem";"soft"
5172.0;"Problem";"soft"
5173.0;"Problem";"soft"
5174.0;"Problem";"soft"
5177.0;"Problem";"soft"
5183.0;"Problem";"soft"
5184.0;"Problem";"soft"
5185.0;"Problem";"soft"
5186.0;"Problem";"soft"
5189.0;"Problem";"soft"
5190.0;"Problem";"soft"
5194.0;"Problem";"soft"
5196.0;"Problem";"soft"
5197.0;"Problem";"soft"
5198.0;"Problem";"soft"
5199.0;"Problem";"soft"
5200.0;"Problem";"soft"
5202.0;"Problem";"soft"
5203.0;"Problem";"soft"
5205.0;"Problem";"soft"
5207.0;"Problem";"soft"
5214.0;"Problem";"soft"
5215.0;"Problem";"soft"
5216.0;"Problem";"soft"
5220.0;"Problem";"soft"
5222.0;"Problem";"soft"
5225.0;"Problem";"soft"
5226.0;"Problem";"soft"
5229.0;"Problem";"soft"
5231.0;"Problem";"soft"
5233.0;"Problem";"soft"
5234.0;"Problem";"soft"
5235.0;"Problem";"soft"
5236.0;"Problem";"soft"
5238.0;"Problem";"soft"
5245.0;"Problem";"soft"
5246.0;"Problem";"soft"
5247.0;"Problem";"soft"
5248.0;"Problem";"soft"
5249.0;"Problem";"soft"
5250.0;"Problem";"soft"
5252.0;"Problem";"soft"
5253.0;"Problem";"soft"
5258.0;"Problem";"soft"
5259.0;"Problem";"soft"
5261.0;"Problem";"soft"
5262.0;"Problem";"soft"
5265.0;"Problem";"soft"
5267.0;"Problem";"soft"
5269.0;"Problem";"soft"
5270.0;"Problem";"soft"
5271.0;"Problem";"soft"
5272.0;"Problem";"soft"
5275.0;"Problem";"soft"
5276.0;"Problem";"soft"
5277.0;"Problem";"soft"
5278.0;"Problem";"soft"
5279.0;"Problem";"soft"
5280.0;"Problem";"soft"
5281.0;"Problem";"soft"
5282.0;"Problem";"soft"
5284.0;"Problem";"soft"
5285.0;"Problem";"soft"
5287.0;"Problem";"soft"
5288.0;"Problem";"soft"
5293.0;"Problem";"soft"
5294.0;"Problem";"soft"
5295.0;"Problem";"soft"
5297.0;"Problem";"soft"
5298.0;"Problem";"soft"
5299.0;"Problem";"soft"
5300.0;"Problem";"soft"
5301.0;"Problem";"soft"
5302.0;"Problem";"soft"
5303.0;"Problem";"soft"
5304.0;"Problem";"soft"
5305.0;"Problem";"soft"
5306.0;"Problem";"soft"
5307.0;"Problem";"soft"
5308.0;"Problem";"soft"
5310.0;"Problem";"soft"
5311.0;"Problem";"soft"
5312.0;"Problem";"soft"
5315.0;"Problem";"soft"
5317.0;"Problem";"soft"
5318.0;"Problem";"soft"
5320.0;"Problem";"soft"
5321.0;"Problem";"soft"
5322.0;"Problem";"soft"
5326.0;"Problem";"soft"
5327.0;"Problem";"soft"
5328.0;"Problem";"soft"
5329.0;"Problem";"soft"
5332.0;"Problem";"soft"
5336.0;"Problem";"soft"
5340.0;"Problem";"soft"
5341.0;"Problem";"soft"
5343.0;"Problem";"soft"
5346.0;"Problem";"soft"
5347.0;"Problem";"soft"
5348.0;"Problem";"soft"
5349.0;"Problem";"soft"
5352.0;"Problem";"soft"
5354.0;"Problem";"soft"
5355.0;"Problem";"soft"
5366.0;"Problem";"soft"
5367.0;"Problem";"soft"
5368.0;"Problem";"soft"
5371.0;"Problem";"soft"
5383.0;"Problem";"soft"
5393.0;"Problem";"soft"
5396.0;"Problem";"soft"
5400.0;"Problem";"soft"
5401.0;"Problem";"soft"
5403.0;"Problem";"soft"
5404.0;"Problem";"soft"
5406.0;"Problem";"soft"
5408.0;"Problem";"soft"
5410.0;"Problem";"soft"
5413.0;"Problem";"soft"
5416.0;"Problem";"soft"
5417.0;"Problem";"soft"
5418.0;"Problem";"soft"
5420.0;"Problem";"soft"
5422.0;"Problem";"soft"
5427.0;"Problem";"soft"
5429.0;"Problem";"soft"
5438.0;"Problem";"soft"
5439.0;"Problem";"soft"
5446.0;"Problem";"soft"
5449.0;"Problem";"soft"
5450.0;"Problem";"soft"
5452.0;"Problem";"soft"
5456.0;"Problem";"soft"
5459.0;"Problem";"soft"
5460.0;"Problem";"soft"
5462.0;"Problem";"soft"
5463.0;"Problem";"soft"
5469.0;"Problem";"soft"
5470.0;"Problem";"soft"
5471.0;"Problem";"soft"
5472.0;"Problem";"soft"
5473.0;"Problem";"soft"
5474.0;"Problem";"soft"
5476.0;"Problem";"soft"
5477.0;"Problem";"soft"
5480.0;"Problem";"soft"
5482.0;"Problem";"soft"
5486.0;"Problem";"soft"
5487.0;"Problem";"soft"
5488.0;"Problem";"soft"
5489.0;"Problem";"soft"
5490.0;"Problem";"soft"
5492.0;"Problem";"soft"
5493.0;"Problem";"soft"
5495.0;"Problem";"soft"
5498.0;"Problem";"soft"
5499.0;"Problem";"soft"
5501.0;"Problem";"soft"
5506.0;"Problem";"soft"
5507.0;"Problem";"soft"
5508.0;"Problem";"soft"
5509.0;"Problem";"soft"
5515.0;"Problem";"soft"
5522.0;"Problem";"soft"
5528.0;"Problem";"soft"
5531.0;"Problem";"soft"
5536.0;"Problem";"soft"
5537.0;"Problem";"soft"
5538.0;"Problem";"soft"
5539.0;"Problem";"soft"
5541.0;"Problem";"soft"
5544.0;"Problem";"soft"
5547.0;"Problem";"soft"
5553.0;"Problem";"soft"
5558.0;"Problem";"soft"
5565.0;"Problem";"soft"
5568.0;"Problem";"soft"
5569.0;"Problem";"soft"
5572.0;"Problem";"soft"
5573.0;"Problem";"soft"
5585.0;"Problem";"soft"
5589.0;"Problem";"soft"
5591.0;"Problem";"soft"
5592.0;"Problem";"soft"
5593.0;"Problem";"soft"
5594.0;"Problem";"soft"
5595.0;"Problem";"soft"
5596.0;"Problem";"soft"
5597.0;"Problem";"soft"
5598.0;"Problem";"soft"
5599.0;"Problem";"soft"
5600.0;"Problem";"soft"
5605.0;"Problem";"soft"
5606.0;"Problem";"soft"
5607.0;"Problem";"soft"
5612.0;"Problem";"soft"
5616.0;"Problem";"soft"
5620.0;"Problem";"soft"
5624.0;"Problem";"soft"
5625.0;"Problem";"soft"
5626.0;"Problem";"soft"
5629.0;"Problem";"soft"
5630.0;"Problem";"soft"
5632.0;"Problem";"soft"
5635.0;"Problem";"soft"
5636.0;"Problem";"soft"
5639.0;"Problem";"soft"
5642.0;"Problem";"soft"
5644.0;"Problem";"soft"
5654.0;"Problem";"soft"
5655.0;"Problem";"soft"
5661.0;"Problem";"soft"
5665.0;"Problem";"soft"
5668.0;"Problem";"soft"
5672.0;"Problem";"soft"
5673.0;"Problem";"soft"
5679.0;"Problem";"soft"
5681.0;"Problem";"soft"
5682.0;"Problem";"soft"
5683.0;"Problem";"soft"
5684.0;"Problem";"soft"
5686.0;"Problem";"soft"
5691.0;"Problem";"soft"
5693.0;"Problem";"soft"
5694.0;"Problem";"soft"
5697.0;"Problem";"soft"
5698.0;"Problem";"soft"
5699.0;"Problem";"soft"
5702.0;"Problem";"soft"
5706.0;"Problem";"soft"
5709.0;"Problem";"soft"
5713.0;"Problem";"soft"
5714.0;"Problem";"soft"
4.0;"Problem solving";"soft"
7.0;"Problem solving";"soft"
15.0;"Problem solving";"soft"
30.0;"Problem solving";"soft"
60.0;"Problem solving";"soft"
61.0;"Problem solving";"soft"
63.0;"Problem solving";"soft"
67.0;"Problem solving";"soft"
69.0;"Problem solving";"soft"
70.0;"Problem solving";"soft"
85.0;"Problem solving";"soft"
95.0;"Problem solving";"soft"
101.0;"Problem solving";"soft"
110.0;"Problem solving";"soft"
118.0;"Problem solving";"soft"
129.0;"Problem solving";"soft"
130.0;"Problem solving";"soft"
138.0;"Problem solving";"soft"
154.0;"Problem solving";"soft"
158.0;"Problem solving";"soft"
161.0;"Problem solving";"soft"
164.0;"Problem solving";"soft"
174.0;"Problem solving";"soft"
203.0;"Problem solving";"soft"
210.0;"Problem solving";"soft"
214.0;"Problem solving";"soft"
218.0;"Problem solving";"soft"
220.0;"Problem solving";"soft"
241.0;"Problem solving";"soft"
250.0;"Problem solving";"soft"
253.0;"Problem solving";"soft"
260.0;"Problem solving";"soft"
279.0;"Problem solving";"soft"
291.0;"Problem solving";"soft"
305.0;"Problem solving";"soft"
307.0;"Problem solving";"soft"
317.0;"Problem solving";"soft"
341.0;"Problem solving";"soft"
345.0;"Problem solving";"soft"
346.0;"Problem solving";"soft"
384.0;"Problem solving";"soft"
389.0;"Problem solving";"soft"
392.0;"Problem solving";"soft"
398.0;"Problem solving";"soft"
399.0;"Problem solving";"soft"
413.0;"Problem solving";"soft"
415.0;"Problem solving";"soft"
419.0;"Problem solving";"soft"
422.0;"Problem solving";"soft"
423.0;"Problem solving";"soft"
430.0;"Problem solving";"soft"
433.0;"Problem solving";"soft"
434.0;"Problem solving";"soft"
438.0;"Problem solving";"soft"
443.0;"Problem solving";"soft"
462.0;"Problem solving";"soft"
475.0;"Problem solving";"soft"
477.0;"Problem solving";"soft"
484.0;"Problem solving";"soft"
485.0;"Problem solving";"soft"
535.0;"Problem solving";"soft"
558.0;"Problem solving";"soft"
561.0;"Problem solving";"soft"
585.0;"Problem solving";"soft"
586.0;"Problem solving";"soft"
598.0;"Problem solving";"soft"
605.0;"Problem solving";"soft"
607.0;"Problem solving";"soft"
609.0;"Problem solving";"soft"
610.0;"Problem solving";"soft"
620.0;"Problem solving";"soft"
624.0;"Problem solving";"soft"
625.0;"Problem solving";"soft"
631.0;"Problem solving";"soft"
632.0;"Problem solving";"soft"
633.0;"Problem solving";"soft"
643.0;"Problem solving";"soft"
644.0;"Problem solving";"soft"
652.0;"Problem solving";"soft"
653.0;"Problem solving";"soft"
678.0;"Problem solving";"soft"
683.0;"Problem solving";"soft"
691.0;"Problem solving";"soft"
694.0;"Problem solving";"soft"
700.0;"Problem solving";"soft"
704.0;"Problem solving";"soft"
709.0;"Problem solving";"soft"
722.0;"Problem solving";"soft"
723.0;"Problem solving";"soft"
727.0;"Problem solving";"soft"
748.0;"Problem solving";"soft"
754.0;"Problem solving";"soft"
756.0;"Problem solving";"soft"
763.0;"Problem solving";"soft"
764.0;"Problem solving";"soft"
765.0;"Problem solving";"soft"
767.0;"Problem solving";"soft"
769.0;"Problem solving";"soft"
779.0;"Problem solving";"soft"
781.0;"Problem solving";"soft"
782.0;"Problem solving";"soft"
787.0;"Problem solving";"soft"
794.0;"Problem solving";"soft"
797.0;"Problem solving";"soft"
798.0;"Problem solving";"soft"
804.0;"Problem solving";"soft"
806.0;"Problem solving";"soft"
807.0;"Problem solving";"soft"
825.0;"Problem solving";"soft"
850.0;"Problem solving";"soft"
852.0;"Problem solving";"soft"
854.0;"Problem solving";"soft"
863.0;"Problem solving";"soft"
864.0;"Problem solving";"soft"
871.0;"Problem solving";"soft"
881.0;"Problem solving";"soft"
885.0;"Problem solving";"soft"
925.0;"Problem solving";"soft"
931.0;"Problem solving";"soft"
937.0;"Problem solving";"soft"
978.0;"Problem solving";"soft"
983.0;"Problem solving";"soft"
996.0;"Problem solving";"soft"
1001.0;"Problem solving";"soft"
1006.0;"Problem solving";"soft"
1025.0;"Problem solving";"soft"
1029.0;"Problem solving";"soft"
1034.0;"Problem solving";"soft"
1037.0;"Problem solving";"soft"
1039.0;"Problem solving";"soft"
1048.0;"Problem solving";"soft"
1059.0;"Problem solving";"soft"
1074.0;"Problem solving";"soft"
1080.0;"Problem solving";"soft"
1081.0;"Problem solving";"soft"
1087.0;"Problem solving";"soft"
1106.0;"Problem solving";"soft"
1124.0;"Problem solving";"soft"
1134.0;"Problem solving";"soft"
1136.0;"Problem solving";"soft"
1140.0;"Problem solving";"soft"
1150.0;"Problem solving";"soft"
1162.0;"Problem solving";"soft"
1173.0;"Problem solving";"soft"
1194.0;"Problem solving";"soft"
1198.0;"Problem solving";"soft"
1204.0;"Problem solving";"soft"
1205.0;"Problem solving";"soft"
1209.0;"Problem solving";"soft"
1216.0;"Problem solving";"soft"
1249.0;"Problem solving";"soft"
1254.0;"Problem solving";"soft"
1275.0;"Problem solving";"soft"
1292.0;"Problem solving";"soft"
1295.0;"Problem solving";"soft"
1306.0;"Problem solving";"soft"
1329.0;"Problem solving";"soft"
1331.0;"Problem solving";"soft"
1355.0;"Problem solving";"soft"
1358.0;"Problem solving";"soft"
1361.0;"Problem solving";"soft"
1365.0;"Problem solving";"soft"
1374.0;"Problem solving";"soft"
1380.0;"Problem solving";"soft"
1391.0;"Problem solving";"soft"
1405.0;"Problem solving";"soft"
1410.0;"Problem solving";"soft"
1416.0;"Problem solving";"soft"
1437.0;"Problem solving";"soft"
1441.0;"Problem solving";"soft"
1472.0;"Problem solving";"soft"
1477.0;"Problem solving";"soft"
1481.0;"Problem solving";"soft"
1486.0;"Problem solving";"soft"
1487.0;"Problem solving";"soft"
1492.0;"Problem solving";"soft"
1495.0;"Problem solving";"soft"
1527.0;"Problem solving";"soft"
1538.0;"Problem solving";"soft"
1545.0;"Problem solving";"soft"
1551.0;"Problem solving";"soft"
1563.0;"Problem solving";"soft"
1577.0;"Problem solving";"soft"
1586.0;"Problem solving";"soft"
1588.0;"Problem solving";"soft"
1593.0;"Problem solving";"soft"
1597.0;"Problem solving";"soft"
1601.0;"Problem solving";"soft"
1603.0;"Problem solving";"soft"
1604.0;"Problem solving";"soft"
1610.0;"Problem solving";"soft"
1611.0;"Problem solving";"soft"
1617.0;"Problem solving";"soft"
1628.0;"Problem solving";"soft"
1632.0;"Problem solving";"soft"
1642.0;"Problem solving";"soft"
1645.0;"Problem solving";"soft"
1653.0;"Problem solving";"soft"
1656.0;"Problem solving";"soft"
1665.0;"Problem solving";"soft"
1706.0;"Problem solving";"soft"
1708.0;"Problem solving";"soft"
1709.0;"Problem solving";"soft"
1721.0;"Problem solving";"soft"
1725.0;"Problem solving";"soft"
1737.0;"Problem solving";"soft"
1744.0;"Problem solving";"soft"
1745.0;"Problem solving";"soft"
1746.0;"Problem solving";"soft"
1764.0;"Problem solving";"soft"
1778.0;"Problem solving";"soft"
1796.0;"Problem solving";"soft"
1814.0;"Problem solving";"soft"
1836.0;"Problem solving";"soft"
1838.0;"Problem solving";"soft"
1842.0;"Problem solving";"soft"
1849.0;"Problem solving";"soft"
1856.0;"Problem solving";"soft"
1857.0;"Problem solving";"soft"
1858.0;"Problem solving";"soft"
1859.0;"Problem solving";"soft"
1865.0;"Problem solving";"soft"
1869.0;"Problem solving";"soft"
1889.0;"Problem solving";"soft"
1890.0;"Problem solving";"soft"
1894.0;"Problem solving";"soft"
1899.0;"Problem solving";"soft"
1932.0;"Problem solving";"soft"
1933.0;"Problem solving";"soft"
1937.0;"Problem solving";"soft"
1944.0;"Problem solving";"soft"
1977.0;"Problem solving";"soft"
1989.0;"Problem solving";"soft"
1994.0;"Problem solving";"soft"
1997.0;"Problem solving";"soft"
1999.0;"Problem solving";"soft"
2006.0;"Problem solving";"soft"
2015.0;"Problem solving";"soft"
2022.0;"Problem solving";"soft"
2029.0;"Problem solving";"soft"
2046.0;"Problem solving";"soft"
2051.0;"Problem solving";"soft"
2064.0;"Problem solving";"soft"
2066.0;"Problem solving";"soft"
2108.0;"Problem solving";"soft"
2112.0;"Problem solving";"soft"
2129.0;"Problem solving";"soft"
2134.0;"Problem solving";"soft"
2142.0;"Problem solving";"soft"
2153.0;"Problem solving";"soft"
2162.0;"Problem solving";"soft"
2164.0;"Problem solving";"soft"
2171.0;"Problem solving";"soft"
2198.0;"Problem solving";"soft"
2202.0;"Problem solving";"soft"
2211.0;"Problem solving";"soft"
2226.0;"Problem solving";"soft"
2227.0;"Problem solving";"soft"
2255.0;"Problem solving";"soft"
2278.0;"Problem solving";"soft"
2292.0;"Problem solving";"soft"
2299.0;"Problem solving";"soft"
2340.0;"Problem solving";"soft"
2371.0;"Problem solving";"soft"
2372.0;"Problem solving";"soft"
2384.0;"Problem solving";"soft"
2387.0;"Problem solving";"soft"
2390.0;"Problem solving";"soft"
2403.0;"Problem solving";"soft"
2451.0;"Problem solving";"soft"
2458.0;"Problem solving";"soft"
2475.0;"Problem solving";"soft"
2480.0;"Problem solving";"soft"
2487.0;"Problem solving";"soft"
2490.0;"Problem solving";"soft"
2512.0;"Problem solving";"soft"
2521.0;"Problem solving";"soft"
2548.0;"Problem solving";"soft"
2551.0;"Problem solving";"soft"
2552.0;"Problem solving";"soft"
2559.0;"Problem solving";"soft"
2589.0;"Problem solving";"soft"
2594.0;"Problem solving";"soft"
2599.0;"Problem solving";"soft"
2602.0;"Problem solving";"soft"
2614.0;"Problem solving";"soft"
2620.0;"Problem solving";"soft"
2623.0;"Problem solving";"soft"
2628.0;"Problem solving";"soft"
2630.0;"Problem solving";"soft"
2637.0;"Problem solving";"soft"
2648.0;"Problem solving";"soft"
2662.0;"Problem solving";"soft"
2664.0;"Problem solving";"soft"
2669.0;"Problem solving";"soft"
2682.0;"Problem solving";"soft"
2685.0;"Problem solving";"soft"
2690.0;"Problem solving";"soft"
2698.0;"Problem solving";"soft"
2725.0;"Problem solving";"soft"
2729.0;"Problem solving";"soft"
2756.0;"Problem solving";"soft"
2766.0;"Problem solving";"soft"
2772.0;"Problem solving";"soft"
2784.0;"Problem solving";"soft"
2786.0;"Problem solving";"soft"
2790.0;"Problem solving";"soft"
2791.0;"Problem solving";"soft"
2794.0;"Problem solving";"soft"
2800.0;"Problem solving";"soft"
2808.0;"Problem solving";"soft"
2809.0;"Problem solving";"soft"
2822.0;"Problem solving";"soft"
2824.0;"Problem solving";"soft"
2826.0;"Problem solving";"soft"
2829.0;"Problem solving";"soft"
2834.0;"Problem solving";"soft"
2844.0;"Problem solving";"soft"
2846.0;"Problem solving";"soft"
2848.0;"Problem solving";"soft"
2856.0;"Problem solving";"soft"
2857.0;"Problem solving";"soft"
2865.0;"Problem solving";"soft"
2880.0;"Problem solving";"soft"
2887.0;"Problem solving";"soft"
2897.0;"Problem solving";"soft"
2901.0;"Problem solving";"soft"
2905.0;"Problem solving";"soft"
2928.0;"Problem solving";"soft"
2952.0;"Problem solving";"soft"
2955.0;"Problem solving";"soft"
2956.0;"Problem solving";"soft"
2981.0;"Problem solving";"soft"
2989.0;"Problem solving";"soft"
2990.0;"Problem solving";"soft"
3003.0;"Problem solving";"soft"
3006.0;"Problem solving";"soft"
3009.0;"Problem solving";"soft"
3015.0;"Problem solving";"soft"
3023.0;"Problem solving";"soft"
3024.0;"Problem solving";"soft"
3026.0;"Problem solving";"soft"
3027.0;"Problem solving";"soft"
3028.0;"Problem solving";"soft"
3037.0;"Problem solving";"soft"
3039.0;"Problem solving";"soft"
3045.0;"Problem solving";"soft"
3047.0;"Problem solving";"soft"
3052.0;"Problem solving";"soft"
3055.0;"Problem solving";"soft"
3066.0;"Problem solving";"soft"
3068.0;"Problem solving";"soft"
3075.0;"Problem solving";"soft"
3076.0;"Problem solving";"soft"
3089.0;"Problem solving";"soft"
3100.0;"Problem solving";"soft"
3114.0;"Problem solving";"soft"
3115.0;"Problem solving";"soft"
3118.0;"Problem solving";"soft"
3120.0;"Problem solving";"soft"
3131.0;"Problem solving";"soft"
3137.0;"Problem solving";"soft"
3141.0;"Problem solving";"soft"
3149.0;"Problem solving";"soft"
3162.0;"Problem solving";"soft"
3163.0;"Problem solving";"soft"
3169.0;"Problem solving";"soft"
3173.0;"Problem solving";"soft"
3179.0;"Problem solving";"soft"
3180.0;"Problem solving";"soft"
3199.0;"Problem solving";"soft"
3206.0;"Problem solving";"soft"
3218.0;"Problem solving";"soft"
3219.0;"Problem solving";"soft"
3226.0;"Problem solving";"soft"
3227.0;"Problem solving";"soft"
3244.0;"Problem solving";"soft"
3245.0;"Problem solving";"soft"
3246.0;"Problem solving";"soft"
3257.0;"Problem solving";"soft"
3264.0;"Problem solving";"soft"
3266.0;"Problem solving";"soft"
3268.0;"Problem solving";"soft"
3271.0;"Problem solving";"soft"
3280.0;"Problem solving";"soft"
3290.0;"Problem solving";"soft"
3300.0;"Problem solving";"soft"
3303.0;"Problem solving";"soft"
3322.0;"Problem solving";"soft"
3327.0;"Problem solving";"soft"
3351.0;"Problem solving";"soft"
3353.0;"Problem solving";"soft"
3356.0;"Problem solving";"soft"
3361.0;"Problem solving";"soft"
3363.0;"Problem solving";"soft"
3369.0;"Problem solving";"soft"
3380.0;"Problem solving";"soft"
3381.0;"Problem solving";"soft"
3394.0;"Problem solving";"soft"
3400.0;"Problem solving";"soft"
3414.0;"Problem solving";"soft"
3421.0;"Problem solving";"soft"
3443.0;"Problem solving";"soft"
3449.0;"Problem solving";"soft"
3450.0;"Problem solving";"soft"
3456.0;"Problem solving";"soft"
3476.0;"Problem solving";"soft"
3488.0;"Problem solving";"soft"
3500.0;"Problem solving";"soft"
3507.0;"Problem solving";"soft"
3512.0;"Problem solving";"soft"
3521.0;"Problem solving";"soft"
3531.0;"Problem solving";"soft"
3532.0;"Problem solving";"soft"
3533.0;"Problem solving";"soft"
3536.0;"Problem solving";"soft"
3543.0;"Problem solving";"soft"
3547.0;"Problem solving";"soft"
3550.0;"Problem solving";"soft"
3554.0;"Problem solving";"soft"
3555.0;"Problem solving";"soft"
3559.0;"Problem solving";"soft"
3560.0;"Problem solving";"soft"
3570.0;"Problem solving";"soft"
3571.0;"Problem solving";"soft"
3576.0;"Problem solving";"soft"
3578.0;"Problem solving";"soft"
3600.0;"Problem solving";"soft"
3616.0;"Problem solving";"soft"
3619.0;"Problem solving";"soft"
3626.0;"Problem solving";"soft"
3629.0;"Problem solving";"soft"
3630.0;"Problem solving";"soft"
3633.0;"Problem solving";"soft"
3639.0;"Problem solving";"soft"
3640.0;"Problem solving";"soft"
3644.0;"Problem solving";"soft"
3650.0;"Problem solving";"soft"
3652.0;"Problem solving";"soft"
3653.0;"Problem solving";"soft"
3654.0;"Problem solving";"soft"
3657.0;"Problem solving";"soft"
3670.0;"Problem solving";"soft"
3680.0;"Problem solving";"soft"
3692.0;"Problem solving";"soft"
3699.0;"Problem solving";"soft"
3710.0;"Problem solving";"soft"
3713.0;"Problem solving";"soft"
3714.0;"Problem solving";"soft"
3716.0;"Problem solving";"soft"
3721.0;"Problem solving";"soft"
3726.0;"Problem solving";"soft"
3727.0;"Problem solving";"soft"
3747.0;"Problem solving";"soft"
3757.0;"Problem solving";"soft"
3760.0;"Problem solving";"soft"
3765.0;"Problem solving";"soft"
3781.0;"Problem solving";"soft"
3784.0;"Problem solving";"soft"
3792.0;"Problem solving";"soft"
3803.0;"Problem solving";"soft"
3827.0;"Problem solving";"soft"
3828.0;"Problem solving";"soft"
3830.0;"Problem solving";"soft"
3843.0;"Problem solving";"soft"
3860.0;"Problem solving";"soft"
3861.0;"Problem solving";"soft"
3865.0;"Problem solving";"soft"
3879.0;"Problem solving";"soft"
3889.0;"Problem solving";"soft"
3899.0;"Problem solving";"soft"
3913.0;"Problem solving";"soft"
3915.0;"Problem solving";"soft"
3916.0;"Problem solving";"soft"
3930.0;"Problem solving";"soft"
3933.0;"Problem solving";"soft"
3940.0;"Problem solving";"soft"
3944.0;"Problem solving";"soft"
3948.0;"Problem solving";"soft"
3950.0;"Problem solving";"soft"
3962.0;"Problem solving";"soft"
3969.0;"Problem solving";"soft"
3971.0;"Problem solving";"soft"
3975.0;"Problem solving";"soft"
3989.0;"Problem solving";"soft"
3996.0;"Problem solving";"soft"
3997.0;"Problem solving";"soft"
4001.0;"Problem solving";"soft"
4009.0;"Problem solving";"soft"
4019.0;"Problem solving";"soft"
4020.0;"Problem solving";"soft"
4029.0;"Problem solving";"soft"
4046.0;"Problem solving";"soft"
4051.0;"Problem solving";"soft"
4054.0;"Problem solving";"soft"
4059.0;"Problem solving";"soft"
4062.0;"Problem solving";"soft"
4066.0;"Problem solving";"soft"
4082.0;"Problem solving";"soft"
4086.0;"Problem solving";"soft"
4091.0;"Problem solving";"soft"
4099.0;"Problem solving";"soft"
4106.0;"Problem solving";"soft"
4108.0;"Problem solving";"soft"
4125.0;"Problem solving";"soft"
4126.0;"Problem solving";"soft"
4150.0;"Problem solving";"soft"
4167.0;"Problem solving";"soft"
4175.0;"Problem solving";"soft"
4176.0;"Problem solving";"soft"
4181.0;"Problem solving";"soft"
4184.0;"Problem solving";"soft"
4187.0;"Problem solving";"soft"
4207.0;"Problem solving";"soft"
4214.0;"Problem solving";"soft"
4217.0;"Problem solving";"soft"
4221.0;"Problem solving";"soft"
4224.0;"Problem solving";"soft"
4231.0;"Problem solving";"soft"
4232.0;"Problem solving";"soft"
4249.0;"Problem solving";"soft"
4278.0;"Problem solving";"soft"
4282.0;"Problem solving";"soft"
4284.0;"Problem solving";"soft"
4295.0;"Problem solving";"soft"
4299.0;"Problem solving";"soft"
4301.0;"Problem solving";"soft"
4316.0;"Problem solving";"soft"
4317.0;"Problem solving";"soft"
4321.0;"Problem solving";"soft"
4327.0;"Problem solving";"soft"
4331.0;"Problem solving";"soft"
4348.0;"Problem solving";"soft"
4349.0;"Problem solving";"soft"
4356.0;"Problem solving";"soft"
4357.0;"Problem solving";"soft"
4359.0;"Problem solving";"soft"
4362.0;"Problem solving";"soft"
4368.0;"Problem solving";"soft"
4369.0;"Problem solving";"soft"
4373.0;"Problem solving";"soft"
4389.0;"Problem solving";"soft"
4393.0;"Problem solving";"soft"
4396.0;"Problem solving";"soft"
4397.0;"Problem solving";"soft"
4404.0;"Problem solving";"soft"
4406.0;"Problem solving";"soft"
4415.0;"Problem solving";"soft"
4422.0;"Problem solving";"soft"
4432.0;"Problem solving";"soft"
4433.0;"Problem solving";"soft"
4436.0;"Problem solving";"soft"
4444.0;"Problem solving";"soft"
4448.0;"Problem solving";"soft"
4451.0;"Problem solving";"soft"
4453.0;"Problem solving";"soft"
4455.0;"Problem solving";"soft"
4457.0;"Problem solving";"soft"
4469.0;"Problem solving";"soft"
4470.0;"Problem solving";"soft"
4471.0;"Problem solving";"soft"
4473.0;"Problem solving";"soft"
4477.0;"Problem solving";"soft"
4478.0;"Problem solving";"soft"
4482.0;"Problem solving";"soft"
4487.0;"Problem solving";"soft"
4505.0;"Problem solving";"soft"
4513.0;"Problem solving";"soft"
4515.0;"Problem solving";"soft"
4516.0;"Problem solving";"soft"
4548.0;"Problem solving";"soft"
4559.0;"Problem solving";"soft"
4564.0;"Problem solving";"soft"
4567.0;"Problem solving";"soft"
4573.0;"Problem solving";"soft"
4595.0;"Problem solving";"soft"
4600.0;"Problem solving";"soft"
4604.0;"Problem solving";"soft"
4612.0;"Problem solving";"soft"
4626.0;"Problem solving";"soft"
4641.0;"Problem solving";"soft"
4642.0;"Problem solving";"soft"
4655.0;"Problem solving";"soft"
4662.0;"Problem solving";"soft"
4684.0;"Problem solving";"soft"
4692.0;"Problem solving";"soft"
4694.0;"Problem solving";"soft"
